gene,matrix_index
BCKDHA,15592
TMEM91,15593
EXOSC5,15594
ATP5SL,15596
CEACAM21,15598
CEACAM7,15600
CEACAM5,15601
CEACAM3,15602
CEACAM6,15603
LYPD4,15604
DMRTC2,15605
RPS19,15606
CD79A,15607
ARHGEF1,15608
RABAC1,15609
ATP1A3,15610
GRIK5,15611
ZNF574,15612
POU2F2,15613
DEDD2,15614
ZNF526,15615
GSK3A,15616
ERF,15617
CIC,15618
PAFAH1B3,15619
PRR19,15620
MEGF8,15622
CNFN,15623
LIPE,15624
CXCL17,15625
CEACAM1,15626
CEACAM8,15627
CD177,15628
PSG11,15629
PSG1,15630
PSG2,15631
PSG3,15632
PSG4,15633
PSG5,15634
PSG6,15635
PSG8,15637
PSG9,15638
TEX101,15639
LYPD3,15640
PHLDB3,15641
ETHE1,15642
ZNF575,15643
XRCC1,15644
IRGQ,15645
SRRM5,15646
ZNF576,15647
ZNF428,15648
CADM4,15649
PLAUR,15650
IRGC,15651
KCNN4,15652
LYPD5,15653
ZNF283,15654
ZNF404,15655
ZNF45,15656
ZNF221,15657
ZNF155,15658
ZNF230,15659
ZNF223,15661
ZNF284,15662
ZNF224,15663
ZNF225,15664
ZNF234,15665
ZNF226,15666
ZNF227,15667
ZNF235,15668
ZNF233,15669
ZNF285,15670
ZNF229,15671
ZNF180,15672
PVR,15675
CEACAM19,15676
BCL3,15678
CBLC,15679
BCAM,15680
PVRL2,15681
TOMM40,15682
APOE,15683
APOC1,15684
APOC4,15686
APOC2,15687
CLPTM1,15688
RELB,15689
ZNF296,15690
GEMIN7,15691
MARK4,15692
TRAPPC6A,15694
BLOC1S3,15695
EXOC3L2,15696
CKM,15697
CD3EAP,15698
ERCC1,15699
ERCC2,15700
KLC3,15701
PPP1R13L,15702
FOSB,15703
RTN2,15704
PPM1N,15705
VASP,15706
OPA3,15707
EML2,15709
GIPR,15710
SNRPD2,15711
QPCTL,15712
FBXO46,15713
DMPK,15714
SIX5,15715
DMWD,15716
RSPH6A,15717
SYMPK,15718
FOXA3,15719
IRF2BP1,15720
MYPOP,15721
NANOS2,15722
NOVA2,15723
CCDC61,15724
PGLYRP1,15725
IGFL2,15728
IGFL1,15729
HIF3A,15730
PPP5C,15731
CCDC8,15732
PNMAL1,15733
PNMAL2,15734
CALM3,15735
PTGIR,15736
GNG8,15737
DACT3,15738
PRKD2,15739
STRN4,15740
FKRP,15741
SLC1A5,15742
AP2S1,15743
NPAS1,15744
TMEM160,15745
ZC3H4,15746
SAE1,15747
BBC3,15748
CCDC9,15749
C5AR1,15751
DHX34,15752
MEIS3,15753
SLC8A2,15754
KPTN,15755
NAPA,15756
ZNF541,15757
GLTSCR1,15758
EHD2,15759
GLTSCR2,15760
SEPW1,15761
TPRX1,15762
CRX,15763
SULT2A1,15764
ELSPBP1,15766
CABP5,15767
PLA2G4C,15768
LIG1,15769
ZNF114,15770
CARD8,15771
CCDC114,15772
EMP3,15773
TMEM143,15774
SYNGR4,15775
KDELR1,15776
GRIN2D,15777
GRWD1,15778
CYTH2,15780
LMTK3,15781
SULT2B1,15782
SPACA4,15784
RPL18,15785
SPHK2,15786
DBP,15787
CA11,15788
FUT2,15790
RASIP1,15792
IZUMO1,15793
FUT1,15794
FGF21,15795
BCAT2,15796
HSD17B14,15797
PLEKHA4,15798
PPP1R15A,15799
TULP2,15800
NUCB1,15801
DHDH,15802
BAX,15803
FTL,15804
GYS1,15805
RUVBL2,15806
LHB,15807
CGB2,15808
CGB,15809
CGB1,15810
CGB5,15811
CGB8,15813
NTF4,15814
SNRNP70,15816
LIN7B,15817
C19orf73,15818
PPFIA3,15819
HRC,15820
TRPM4,15821
CD37,15823
TEAD2,15824
DKKL1,15825
CCDC155,15826
PTH2,15827
SLC17A7,15828
PIH1D1,15829
ALDH16A1,15830
FLT3LG,15831
RPL13A,15832
SNORD34,15834
SNORD35A,15835
RPS11,15836
SNORD35B,15837
FCGRT,15838
RCN3,15839
NOSIP,15840
PRRG2,15841
PRR12,15842
RRAS,15843
SCAF1,15844
BCL2L12,15845
IRF3,15847
PRMT1,15848
TSKS,15849
AP2A1,15850
FUZ,15851
MED25,15852
PTOV1,15853
PNKP,15854
AKT1S1,15855
ATF5,15856
IL4I1,15857
NUP62,15858
SIGLEC11,15859
SIGLEC16,15860
TBC1D17,15861
VRK3,15862
ZNF473,15863
MYH14,15864
KCNC3,15865
NR1H2,15867
NAPSA,15868
POLD1,15869
SPIB,15870
MYBPC2,15871
FAM71E1,15872
JOSD2,15873
ASPDH,15874
LRRC4B,15875
SYT3,15876
SHANK1,15877
CLEC11A,15878
C19orf48,15881
SNORD88B,15883
SNORD88C,15884
KLK1,15885
KLK15,15886
KLK2,15887
KLK3,15888
KLK4,15889
KLKP1,15890
KLK5,15891
KLK6,15892
KLK7,15893
KLK8,15894
KLK9,15895
KLK10,15896
KLK11,15897
KLK13,15899
CTU1,15901
SIGLEC7,15902
SIGLEC9,15903
CD33,15904
VSIG10L,15906
ETFB,15907
CLDND2,15908
NKG7,15909
LIM2,15910
SIGLEC10,15911
SIGLEC8,15912
SIGLEC12,15914
SIGLEC6,15915
ZNF175,15916
SIGLEC5,15917
HAS1,15919
FPR1,15920
FPR2,15921
ZNF350,15923
ZNF432,15924
ZNF577,15925
ZNF613,15926
ZNF614,15927
ZNF615,15928
ZNF616,15929
ZNF649,15930
ZNF841,15931
ZNF836,15932
PPP2R1A,15933
ZNF766,15934
ZNF480,15935
ZNF610,15936
ZNF528,15937
ZNF534,15938
ZNF578,15939
ZNF808,15941
ZNF701,15942
ZNF83,15943
ZNF28,15944
ZNF320,15945
ZNF468,15946
ZNF600,15947
ZNF611,15948
ZNF702P,15949
ZNF160,15950
ZNF415,15952
ZNF665,15953
ZNF677,15954
VN1R2,15955
BIRC8,15957
ZNF845,15958
ZNF525,15959
ZNF765,15960
ZNF761,15961
ZNF813,15962
ZNF331,15963
NLRP12,15965
MYADM,15966
PRKCG,15967
CACNG7,15968
CACNG8,15969
CACNG6,15970
VSTM1,15971
NDUFA3,15974
TFPT,15975
PRPF31,15976
CNOT3,15977
LENG1,15978
TMC4,15979
MBOAT7,15980
TSEN34,15981
RPS9,15982
LILRA3,15983
LILRA6,15986
LILRB2,15987
LILRB3,15988
LILRB5,15989
LAIR1,15990
TTYH1,15991
LENG8,15992
CDC42EP5,15993
LENG9,15994
LAIR2,15995
KIR3DX1,15996
LILRB1,15998
LILRA1,15999
LILRB4,16000
FCAR,16001
KIR2DL3,16003
KIR2DL4,16004
KIR3DL1,16006
KIR3DL2,16007
KIR3DL3,16008
NCR1,16009
NLRP7,16010
NLRP2,16011
GP6,16012
RDH13,16013
EPS8L1,16014
PPP1R12C,16015
TNNT1,16016
TNNI3,16017
SYT5,16018
PTPRH,16019
TMEM86B,16020
HSPBP1,16021
BRSK1,16022
COX6B2,16024
SUV420H2,16025
FAM71E2,16026
IL11,16027
TMEM190,16028
RPL28,16029
UBE2S,16030
ISOC2,16032
ZNF628,16033
NAT14,16034
SSC5D,16035
ZNF579,16037
FIZ1,16038
ZNF524,16039
ZNF784,16040
ZNF580,16041
ZNF581,16042
CCDC106,16043
U2AF2,16044
EPN1,16045
NLRP9,16046
RFPL4A,16047
NLRP11,16048
NLRP4,16049
NLRP13,16050
NLRP5,16051
ZNF787,16053
ZNF444,16054
GALP,16055
ZSCAN5B,16056
ZSCAN5A,16057
ZNF582,16059
ZNF667,16061
ZNF471,16062
ZFP28,16063
ZNF470,16064
ZNF71,16065
ZNF835,16066
ZIM2,16067
PEG3,16068
USP29,16070
ZIM3,16072
ZNF264,16073
AURKC,16074
ZNF805,16075
ZNF460,16076
ZNF543,16077
ZNF304,16078
ZNF547,16080
ZNF548,16081
ZNF17,16082
ZNF749,16083
VN1R1,16084
ZNF419,16085
ZNF772,16086
ZNF773,16087
ZNF549,16088
ZNF550,16089
ZNF416,16090
ZIK1,16091
ZNF530,16092
ZNF134,16093
ZNF211,16094
ZSCAN4,16095
ZNF551,16096
ZNF671,16098
ZNF776,16099
ZNF586,16100
ZNF552,16101
ZNF587,16103
ZNF417,16104
ZNF418,16105
ZNF256,16106
C19orf18,16107
ZNF606,16108
ZSCAN1,16109
ZNF135,16110
ZSCAN18,16111
ZNF329,16112
ZNF274,16113
ZNF544,16114
ZNF8,16115
ZSCAN22,16116
A1BG,16117
ZNF497,16118
CHMP2A,16119
MZF1,16120
RPS5,16121
SLC27A5,16122
TRIM28,16123
UBE2M,16124
ZBTB45,16125
ZNF324B,16127
ZNF324,16128
ZNF446,16129
ZNF584,16130
ZNF837,16131
C20orf96,16132
DEFB126,16134
DEFB127,16135
DEFB129,16137
NRSN2,16139
RBCK1,16140
SOX12,16141
TBC1D20,16142
TRIB3,16143
ZCCHC3,16144
CSNK2A1,16145
TCF15,16146
SRXN1,16147
FAM110A,16149
ANGPT4,16150
RSPO4,16151
C20orf202,16152
PSMF1,16153
RAD21L1,16154
SNPH,16155
SDCBP2,16156
FKBP1A,16157
NSFL1C,16158
SIRPD,16160
SIRPB1,16161
SIRPG,16162
SIRPA,16163
PDYN,16164
STK35,16165
TGM3,16166
TGM6,16167
SNRPB,16168
ZNF343,16170
TMC2,16171
NOP56,16172
IDH3B,16176
EBF4,16177
CPXM1,16178
C20orf141,16179
VPS16,16180
PTPRA,16181
GNRH2,16182
MRPS26,16183
OXT,16184
AVP,16185
UBOX5,16186
FASTKD5,16187
DDRGK1,16188
ITPA,16189
SLC4A11,16190
C20orf194,16191
ATRN,16192
GFRA4,16193
ADAM33,16194
SIGLEC1,16195
HSPA12B,16196
C20orf27,16197
SPEF1,16198
CDC25B,16199
CENPB,16200
MAVS,16201
PANK2,16202
RNF24,16203
SMOX,16204
ADRA1D,16205
PRNP,16206
PRND,16207
RASSF2,16209
SLC23A2,16210
PCNA,16211
CDS2,16212
PROKR2,16213
GPCPD1,16214
C20orf196,16215
CHGB,16216
TRMT6,16217
MCM8,16218
CRLS1,16219
LRRN4,16220
FERMT1,16221
BMP2,16222
HAO1,16223
TMX4,16224
PLCB1,16225
PLCB4,16226
PAK7,16227
SNAP25,16228
MKKS,16229
JAG1,16230
BTBD3,16231
SPTLC3,16232
TASP1,16234
ESF1,16235
SEL1L2,16236
MACROD2,16237
FLRT3,16238
KIF16B,16239
SNRPB2,16240
BFSP1,16243
DSTN,16244
RRBP1,16245
BANF2,16246
SNX5,16247
OVOL2,16248
SNORD17,16249
CSRP2BP,16250
ZNF133,16251
POLR3F,16252
RBBP9,16253
SEC23B,16254
DTD1,16255
RIN2,16257
NAA20,16258
CRNKL1,16259
INSM1,16261
RALGAPA2,16262
XRN2,16264
PAX1,16265
FOXA2,16266
SSTR4,16267
THBD,16268
CD93,16269
NXT1,16270
GZF1,16271
NAPB,16272
CST11,16273
CST9L,16275
CST9,16277
CST3,16278
CST4,16279
CST1,16280
CST2,16281
CST5,16282
GGTLC1,16283
CST7,16284
ACSS1,16285
VSX1,16286
ENTPD6,16287
PYGB,16288
ABHD12,16289
GINS1,16290
NINL,16291
NANP,16292
ZNF337,16293
FRG1B,16296
DEFB115,16297
DEFB118,16299
DEFB121,16301
DEFB124,16304
REM1,16305
HM13,16306
ID1,16307
COX4I2,16308
BCL2L1,16309
TPX2,16310
MYLK2,16311
FOXS1,16312
DUSP15,16313
TTLL9,16314
PDRG1,16315
HCK,16317
TM9SF4,16318
PLAGL2,16319
POFUT1,16320
KIF3B,16321
ASXL1,16322
C20orf203,16324
COMMD7,16325
DNMT3B,16326
MAPRE1,16327
SUN5,16328
CDK5RAP1,16329
SNTA1,16330
CBFA2T2,16331
NECAB3,16332
E2F1,16334
PXMP4,16335
ZNF341,16336
CHMP4B,16337
RALY,16338
EIF2S2,16339
AHCY,16341
ITCH,16342
DYNLRB1,16343
MAP1LC3A,16344
PIGU,16345
NCOA6,16346
TP53INP2,16347
GGT7,16348
ACSS2,16349
GSS,16350
MYH7B,16351
TRPC4AP,16352
EDEM2,16353
PROCR,16354
MMP24,16355
EIF6,16356
FAM83C,16357
GDF5,16359
CEP250,16360
C20orf173,16361
ERGIC3,16362
FER1L4,16363
SPAG4,16364
CPNE1,16365
NFS1,16366
RBM12,16367
RBM39,16368
ROMO1,16369
PHF20,16370
SCAND1,16371
EPB41L1,16372
DLGAP4,16373
MYL9,16374
TGIF2,16375
C20orf24,16376
SLA2,16377
NDRG3,16378
DSN1,16379
SAMHD1,16380
RBL1,16381
RPN2,16382
GHRH,16383
MANBAL,16384
SRC,16385
BLCAP,16386
NNAT,16387
CTNNBL1,16388
VSTM2L,16389
RPRD1B,16390
TGM2,16391
BPI,16393
LBP,16394
SNORA71D,16398
SNHG11,16399
RALGAPB,16400
SLC32A1,16402
ACTR5,16403
PPP1R16B,16404
FAM83D,16405
DHX35,16406
MAFB,16407
TOP1,16408
PLCG1,16409
ZHX3,16410
LPIN3,16411
EMILIN3,16412
CHD6,16413
PTPRT,16414
SGK2,16415
IFT52,16416
MYBL2,16417
GTSF1L,16418
TOX2,16419
JPH2,16420
FITM2,16422
R3HDML,16423
HNF4A,16424
TTPAL,16425
SERINC3,16426
PKIG,16427
ADA,16428
WISP2,16429
RIMS4,16431
YWHAB,16432
PABPC1L,16433
TOMM34,16434
STK4,16435
WFDC5,16437
WFDC12,16438
PI3,16439
SEMG1,16440
SEMG2,16441
SLPI,16442
MATN4,16443
RBPJL,16444
SDC4,16445
SYS1,16446
TP53TG5,16447
DBNDD2,16448
PIGT,16449
WFDC2,16450
SPINT3,16451
WFDC6,16452
WFDC8,16453
WFDC9,16454
WFDC10A,16455
WFDC10B,16457
WFDC13,16458
WFDC3,16460
DNTTIP1,16461
UBE2C,16462
TNNC2,16463
SNX21,16464
ACOT8,16465
ZSWIM3,16466
ZSWIM1,16467
NEURL2,16468
CTSA,16469
PLTP,16470
PCIF1,16471
ZNF335,16472
MMP9,16473
SLC12A5,16474
NCOA5,16475
CD40,16476
CDH22,16477
SLC35C2,16478
ELMO2,16479
ZNF334,16480
SLC13A3,16481
TP53RK,16482
SLC2A10,16483
EYA2,16484
ZMYND8,16485
NCOA3,16486
SULF2,16487
PREX1,16488
ARFGEF2,16489
CSE1L,16490
STAU1,16491
DDX27,16492
ZNFX1,16493
SNORD12B,16494
SNORD12C,16495
KCNB1,16497
PTGIS,16498
B4GALT5,16499
SLC9A8,16500
SPATA2,16501
RNF114,16502
SNAI1,16503
TMEM189,16504
UBE2V1,16505
CEBPB,16506
PTPN1,16507
FAM65C,16508
PARD6B,16509
BCAS4,16510
ADNP,16511
DPM1,16512
MOCS3,16513
KCNG1,16514
NFATC2,16515
ATP9A,16516
SALL4,16517
ZFP64,16518
TSHZ2,16519
ZNF217,16520
BCAS1,16521
CYP24A1,16522
PFDN4,16523
DOK5,16524
CBLN4,16525
MC3R,16526
AURKA,16527
CSTF1,16528
CASS4,16529
TFAP2C,16531
BMP7,16532
SPO11,16533
RAE1,16534
RBM38,16535
CTCFL,16536
PCK1,16537
ZBP1,16538
PMEPA1,16539
C20orf85,16540
RAB22A,16542
VAPB,16543
APCDD1L,16544
STX16,16545
NPEPL1,16546
GNAS,16547
CTSZ,16548
TUBB1,16549
ATP5E,16550
SLMO2,16551
ZNF831,16552
EDN3,16553
PHACTR3,16554
SYCP2,16555
PPP1R3D,16556
CDH26,16557
C20orf197,16558
CDH4,16559
TAF4,16560
LSM14B,16561
PSMA7,16562
SS18L1,16563
HRH3,16564
OSBPL2,16565
ADRM1,16566
LAMA5,16567
RPS21,16568
CABLES2,16569
GATA5,16570
SLCO4A1,16572
NTSR1,16573
OGFR,16574
COL9A3,16575
TCFL5,16576
DIDO1,16577
SLC17A9,16578
BHLHE23,16579
YTHDF1,16582
BIRC7,16583
NKAIN4,16584
ARFGAP1,16585
COL20A1,16586
CHRNA4,16587
KCNQ2,16588
EEF1A2,16589
C20orf195,16591
PTK6,16592
SRMS,16593
GMEB2,16594
ARFRP1,16595
DNAJC5,16597
LIME1,16598
MYT1,16599
NPBWR2,16600
OPRL1,16601
PCMTD2,16602
PRPF6,16603
RGS19,16604
RTEL1,16605
SAMD10,16606
SLC2A4RG,16607
SOX18,16608
STMN3,16609
TCEA2,16610
TNFRSF6B,16611
TPD52L2,16612
UCKL1,16613
ZBTB46,16614
ZGPAT,16615
ZNF512B,16616
POTED,16618
TPTE,16619
LIPI,16620
RBM11,16621
ABCC13,16622
HSPA13,16623
SAMSN1,16624
NRIP1,16625
USP25,16626
CXADR,16627
BTG3,16628
C21orf91,16629
CHODL,16630
TMPRSS15,16631
NCAM2,16632
MRPL39,16634
JAM2,16635
ATP5J,16636
GABPA,16637
APP,16638
CYYR1,16639
ADAMTS1,16640
ADAMTS5,16641
N6AMT1,16642
RWDD2B,16643
USP16,16644
CCT8,16645
BACH1,16646
GRIK1,16647
CLDN17,16648
CLDN8,16649
TIAM1,16650
SOD1,16651
HUNK,16652
MRAP,16653
URB1,16654
TCP10L,16657
C21orf59,16658
SYNJ1,16659
OLIG2,16662
OLIG1,16663
IFNAR2,16665
IL10RB,16666
IFNAR1,16667
IFNGR2,16668
TMEM50B,16669
DNAJC28,16670
GART,16671
SON,16672
DONSON,16673
CRYZL1,16674
ITSN1,16675
ATP5O,16676
MRPS6,16677
SLC5A3,16678
KCNE1,16679
KCNE2,16680
RCAN1,16681
CLIC6,16682
RUNX1,16683
SETD4,16684
CBR1,16685
CBR3,16686
DOPEY2,16687
MORC3,16688
CHAF1B,16689
CLDN14,16690
SIM2,16691
HLCS,16692
PIGP,16693
TTC3,16694
DSCR9,16695
DSCR3,16696
DYRK1A,16697
KCNJ6,16698
DSCR4,16699
DSCR8,16700
KCNJ15,16701
ERG,16703
ETS2,16704
PSMG1,16705
BRWD1,16706
HMGN1,16707
WRB,16708
LCA5L,16709
SH3BGR,16710
B3GALT5,16711
IGSF5,16713
PCP4,16714
DSCAM,16715
BACE2,16716
FAM3B,16717
MX2,16718
MX1,16719
TMPRSS2,16720
RIPK4,16721
PRDM15,16722
C2CD2,16723
ABCG1,16726
TFF3,16727
TFF2,16728
TFF1,16729
TMPRSS3,16730
UBASH3A,16731
RSPH1,16732
SLC37A1,16733
PDE9A,16734
WDR4,16735
NDUFV3,16736
PKNOX1,16737
CBS,16738
U2AF1,16739
CRYAA,16740
SIK1,16741
HSF2BP,16742
RRP1B,16743
PDXK,16744
CSTB,16745
RRP1,16746
AGPAT3,16747
TRAPPC10,16748
PWP2,16749
C21orf33,16750
ICOSLG,16751
DNMT3L,16752
AIRE,16753
PFKL,16754
C21orf2,16755
TRPM2,16756
LRRC3,16757
UBE2G2,16759
SUMO3,16760
PTTG1IP,16761
ITGB2,16762
ADARB1,16764
COL18A1,16765
PCBP3,16766
POFUT2,16767
SLC19A1,16768
COL6A1,16769
COL6A2,16770
FTCD,16771
LSS,16772
MCM3AP,16773
C21orf58,16774
DIP2A,16775
PCNT,16776
PRMT2,16777
S100B,16778
XKR3,16782
CECR7,16784
IL17RA,16785
CECR6,16786
CECR5,16787
CECR1,16788
CECR2,16789
SLC25A18,16790
ATP6V1E1,16791
BCL2L13,16792
BID,16793
MICAL3,16794
PEX26,16795
TUBA8,16796
AIFM3,16797
ARVCF,16798
C22orf29,16799
C22orf39,16800
CCDC116,16801
CDC45,16802
CLDN5,16803
CLTCL1,16804
COMT,16805
CRKL,16806
DGCR14,16807
DGCR2,16808
DGCR6L,16810
DGCR6,16811
DGCR8,16812
GNB1L,16814
GSC2,16815
HIC2,16816
HIRA,16817
KLHL22,16818
LZTR1,16819
MED15,16820
MRPL40,16821
P2RX6,16823
PI4KAP1,16824
PI4KAP2,16825
PI4KA,16826
POM121L4P,16827
PPIL2,16828
PRODH,16829
RANBP1,16830
RIMBP3C,16831
RIMBP3,16832
RTN4R,16833
SCARF2,16834
SDF2L1,16835
SEPT5,16836
SERPIND1,16837
SLC25A1,16838
SLC7A4,16839
SNAP29,16840
TBX1,16841
THAP7,16842
TRMT2A,16844
TSSK2,16845
TXNRD2,16846
UBE2L3,16847
UFD1L,16848
USP18,16849
YDJC,16850
YPEL1,16851
ZDHHC8,16852
ZNF74,16853
MAPK1,16854
PPM1F,16855
BCR,16856
GGTLC2,16857
GNAZ,16858
PRAME,16860
RAB36,16861
TOP3B,16863
VPREB1,16864
ZNF280A,16866
ZNF280B,16867
IGLL1,16869
RGL4,16870
ZNF70,16872
C22orf15,16873
CHCHD10,16874
SMARCB1,16876
DERL3,16877
SLC2A11,16878
MIF,16879
CABIN1,16880
DDTL,16881
DDT,16882
GSTT1,16883
GSTT2,16884
SUSD2,16886
GGT5,16887
ADORA2A,16889
UPB1,16890
SNRPD3,16891
GGT1,16892
PIWIL3,16893
SGSM1,16894
KIAA1671,16896
CRYBB3,16897
CRYBB2,16898
ADRBK2,16899
LRP5L,16900
MYO18B,16901
SEZ6L,16902
ASPHD2,16903
HPS4,16904
SRRD,16905
TFIP11,16906
TPST2,16907
CRYBB1,16908
CRYBA4,16909
MN1,16911
PITPNB,16912
TTC28,16913
CHEK2,16914
HSCB,16915
CCDC117,16916
XBP1,16917
ZNRF3,16918
C22orf31,16919
EMID1,16921
RHBDD3,16922
EWSR1,16923
GAS2L1,16924
RASL10A,16925
AP1B1,16926
RFPL1,16929
NEFH,16930
THOC5,16931
NIPSNAP1,16932
NF2,16933
CABP7,16934
ZMAT5,16935
UQCR10,16936
ASCC2,16937
MTMR3,16938
HORMAD2,16939
LIF,16940
OSM,16941
GATSL3,16942
TBC1D10A,16943
SF3A1,16944
CCDC157,16945
RNF215,16946
SEC14L2,16947
SEC14L3,16948
SEC14L4,16949
GAL3ST1,16950
PES1,16951
TCN2,16952
SLC35E4,16953
DUSP18,16954
OSBP2,16955
MORC2,16956
TUG1,16957
SMTN,16958
INPP5J,16959
PLA2G3,16960
RNF185,16961
LIMK2,16962
PIK3IP1,16963
PATZ1,16964
DRG1,16965
EIF4ENIF1,16966
SFI1,16967
PISD,16968
DEPDC5,16969
YWHAH,16971
SLC5A1,16972
C22orf42,16973
RFPL2,16974
SLC5A4,16975
RFPL3,16976
FBXO7,16978
SYN3,16979
TIMP3,16980
LARGE,16981
ISX,16982
HMGXB4,16983
TOM1,16984
HMOX1,16985
MCM5,16986
RASD2,16987
APOL6,16988
MB,16989
APOL3,16991
APOL4,16992
APOL1,16993
APOL2,16994
MYH9,16995
TXN2,16996
FOXRED2,16997
EIF3D,16998
CACNG2,16999
IFT27,17000
PVALB,17001
NCF4,17002
CSF2RB,17003
TST,17004
MPST,17005
KCTD17,17006
TMPRSS6,17007
IL2RB,17008
C1QTNF6,17009
SSTR3,17010
RAC2,17011
CYTH4,17012
ELFN2,17013
CARD10,17015
CDC42EP1,17016
LGALS2,17017
GGA1,17018
SH3BP1,17019
PDXP,17020
LGALS1,17021
NOL12,17022
TRIOBP,17023
GCAT,17024
H1F0,17025
ANKRD54,17026
GALR3,17027
EIF3L,17028
MICALL1,17029
C22orf23,17030
POLR2F,17031
SOX10,17032
PICK1,17033
SLC16A8,17034
BAIAP2L2,17035
PLA2G6,17036
MAFF,17037
TMEM184B,17038
CSNK1E,17039
KCNJ4,17040
KDELR3,17041
DDX17,17042
DMC1,17043
CBY1,17044
TOMM22,17045
JOSD1,17046
GTPBP1,17047
SUN2,17048
DNAL4,17049
NPTXR,17050
CBX6,17051
APOBEC3A,17052
APOBEC3B,17053
APOBEC3C,17054
APOBEC3D,17055
APOBEC3F,17056
APOBEC3G,17057
APOBEC3H,17058
CBX7,17059
PDGFB,17060
RPL3,17061
SYNGR1,17062
TAB1,17063
MGAT3,17064
ATF4,17066
RPS19BP1,17067
CACNA1I,17068
ENTHD1,17069
GRAP2,17070
FAM83F,17071
TNRC6B,17072
ADSL,17073
SGSM3,17074
MKL1,17075
SLC25A17,17077
ST13,17078
DNAJB7,17079
XPNPEP3,17080
RBX1,17081
EP300,17082
L3MBTL2,17083
CHADL,17084
RANGAP1,17085
ZC3H7B,17086
TEF,17087
TOB2,17088
PHF5A,17089
ACO2,17090
POLR3H,17091
CSDC2,17092
PMM1,17093
XRCC6,17094
NHP2L1,17095
C22orf46,17096
MEI1,17097
CCDC134,17098
SREBF2,17099
CENPM,17100
SEPT3,17101
TNFRSF13C,17102
WBP2NL,17103
NAGA,17104
FAM109B,17105
NDUFA6,17106
CYP2D6,17107
TCF20,17109
NFAM1,17110
POLDIP3,17111
RRP7A,17112
SERHL2,17114
SERHL,17115
CYB5R3,17116
A4GALT,17118
ARFGAP3,17119
PACSIN2,17120
TTLL1,17121
BIK,17122
MCAT,17123
TSPO,17124
TTLL12,17125
MPPED1,17127
EFCAB6,17128
SULT4A1,17129
PNPLA5,17130
PNPLA3,17131
SAMM50,17132
PARVB,17133
PARVG,17134
KIAA1644,17135
LDOC1L,17136
PRR5,17137
ARHGAP8,17138
PHF21B,17139
NUP50,17140
UPK3A,17141
FAM118A,17142
SMC1B,17143
RIBC2,17144
FBLN1,17145
ATXN10,17146
WNT7B,17147
PPARA,17149
PKDREJ,17150
TTC38,17151
GTSE1,17152
TRMU,17153
CELSR1,17154
GRAMD4,17155
CERK,17156
TBC1D22A,17157
FAM19A5,17158
ACR,17159
ADM2,17160
ALG12,17161
ARSA,17162
BRD1,17163
C22orf34,17164
CHKB,17165
CPT1B,17166
CRELD2,17167
HDAC10,17168
IL17REL,17169
KLHDC7B,17170
LMF2,17171
MAPK11,17172
MAPK12,17173
MAPK8IP2,17174
MIOX,17175
MLC1,17176
MOV10L1,17177
NCAPH2,17178
ODF3B,17179
PANX2,17180
PIM3,17181
PLXNB2,17182
RABL2B,17183
SBF1,17184
SCO2,17185
SHANK3,17186
TRABD,17187
TUBGCP6,17189
TYMP,17190
ZBED4,17191
ARSE,17193
ARSF,17194
GYG2,17196
MXRA5,17198
PRKX,17199
NLGN4X,17200
PNPLA4,17201
STS,17202
VCX2,17203
VCX,17205
KAL1,17206
FAM9A,17208
FAM9B,17209
TBL1X,17210
GPR143,17211
SHROOM2,17212
CLCN4,17213
MID1,17214
WWC3,17215
ARHGAP6,17216
HCCS,17217
MSL3,17219
FRMPD4,17220
PRPS2,17221
TLR7,17222
TLR8,17223
FAM9C,17224
ATXN3L,17225
EGFL6,17226
TCEANC,17227
RAB9A,17228
TRAPPC2,17229
OFD1,17230
GPM6B,17231
GEMIN8,17232
GLRA2,17233
FANCB,17234
MOSPD2,17235
ACE2,17236
ASB11,17237
ASB9,17238
BMX,17239
FIGF,17240
PIGA,17241
PIR,17242
TMEM27,17243
CA5B,17244
ZRSR2,17245
AP1S2,17246
GRPR,17247
CTPS2,17248
S100G,17249
SYAP1,17250
TXLNG,17251
RBBP7,17252
REPS2,17253
NHS,17254
SCML1,17255
RAI2,17256
BEND2,17257
SCML2,17258
CDKL5,17259
RS1,17260
PPEF1,17261
PHKA2,17263
PDHA1,17264
MAP3K15,17265
SH3KBP1,17266
CXorf23,17267
MAP7D2,17268
EIF1AX,17269
RPS6KA3,17270
CNKSR2,17271
KLHL34,17272
SMPX,17273
MBTPS2,17274
YY2,17275
SMS,17276
PHEX,17277
ZNF645,17278
DDX53,17279
PTCHD1,17280
PRDX4,17281
ACOT9,17282
SAT1,17283
APOO,17284
CXorf58,17285
KLHL15,17286
EIF2S3,17287
ZFX,17288
PDK3,17289
PCYT1B,17290
POLA1,17291
SCARNA23,17292
ARX,17293
MAGEB18,17294
MAGEB6,17295
DCAF8L2,17297
MAGEB10,17298
DCAF8L1,17299
IL1RAPL1,17300
MAGEB2,17301
MAGEB3,17302
MAGEB4,17303
MAGEB1,17304
NR0B1,17305
CXorf21,17306
GK,17307
TAB3,17308
DMD,17309
FTHL17,17310
FAM47A,17311
TMEM47,17312
FAM47B,17313
MAGEB16,17314
CXorf22,17315
PRRG1,17318
XK,17320
CYBB,17321
DYNLT3,17322
SRPX,17324
